"","beta.mean[1]","beta.mean[2]","beta.mean[3]","beta.mean[4]","beta.mean[5]","beta.mean[6]","init.occ[1]","init.occ[2]","mu.alpha.phi","mu.d1.p","mu.d2.p","mu.d3.p","mu.gamma","tau.alpha.phi","tau.beta[1]","tau.beta[2]","tau.beta[3]","tau.beta[4]","tau.beta[5]","tau.beta[6]","tau.gamma","tau.p","tau.p1","tau.p2","tau.p3"
"14",0.728682962715691,0.996285689994693,0.766140276698891,0.494162683805073,0.765385854714964,0.676453919619237,0.876713484060019,0.205359635514385,2.70671902133564,-5.32888259400262,2.57774687275616,2.55183391857473,-5.18964739106634,0.584004181397339,5.13979711434176,0.164491441016377,0.510950170254024,2.42248517207725,1.9268119918529,0.453963777215393,0.527000582155377,0.320299135992239,0.752675468008986,0.707611764578139,51.8702349255494
"15",0.728682962715691,0.996285689994693,0.802220734245623,0.688805331075989,0.79609656581564,0.83658452780902,0.876713484060019,0.224925905689452,4.48648677258548,-4.91245216426226,3.04280501450631,3.23068915580367,-5.61420069680323,0.843740002161496,3.83351006466604,0.164491441016377,0.510950170254024,1.99326823340456,1.04546212597557,0.453963777215393,0.338786339932922,0.320299135992239,0.744021377520109,0.707611764578139,52.8850729868678
"16",0.728682962715691,0.996285689994693,0.802220734245623,0.688805331075989,0.926975740642583,0.83658452780902,0.876713484060019,0.224925905689452,5.29932275574149,-6.28255287474164,1.4483141695349,3.44619149909197,-6.82875966139839,1.4394282339538,1.71272897503481,0.164491441016377,0.510950170254024,2.34626259137552,0.476821198498233,0.333030077285693,0.21791651987418,0.320299135992239,0.744021377520109,0.343059348341551,53.0797600197584
"17",0.728682962715691,0.996285689994693,0.802220734245623,0.688805331075989,0.926975740642583,0.83658452780902,0.876713484060019,0.224925905689452,5.00485666285607,-6.29252663847697,0.0349973527584611,3.54407042423099,-3.89154569194065,1.4394282339538,1.16296510348427,0.164491441016377,0.510950170254024,2.56447568809498,0.24887931086694,0.333030077285693,0.346357894793841,0.320299135992239,0.869124730314044,0.343059348341551,52.7285997983054
"18",0.728682962715691,0.996285689994693,0.397770982617812,0.688805331075989,0.926975740642583,0.83658452780902,0.876713484060019,0.224925905689452,4.8121973200648,-6.37297138562219,2.85551378162376,3.34631932462193,-2.42579609222595,1.2346064187824,1.08639295933657,0.164491441016377,0.256595717124221,3.17505579715046,0.24887931086694,0.859492187699511,0.346357894793841,0.320299135992239,0.869124730314044,0.343059348341551,51.7741446134921
"19",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.926975740642583,0.83658452780902,0.876713484060019,0.224925905689452,6.59330108799061,-4.92701890333408,1.70041160337421,3.38618533882581,-3.68329345712287,1.2346064187824,1.08639295933657,0.164491441016377,0.819353833740109,2.57241213882222,0.293126928848914,0.859492187699511,0.346357894793841,0.320299135992239,0.869124730314044,0.349070622668971,51.5926837018224
"20",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.926975740642583,0.83658452780902,0.876713484060019,0.224925905689452,6.38464625165908,-4.87868117542896,-0.0355440880769406,3.3949475633285,-4.89434400114449,0.792410093257661,0.752345261951732,0.164491441016377,0.819353833740109,3.71039619353339,0.293126928848914,0.859492187699511,0.346357894793841,0.320299135992239,1.26058667148601,0.349070622668971,51.1552252164808
"21",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.83658452780902,0.876713484060019,0.224925905689452,7.68604600027803,-5.43307673930313,0.678758988202373,3.3936076969602,-4.13507965626915,0.605261649430512,0.752345261951732,0.164491441016377,0.165377778259856,2.83286180765371,0.856910282279707,0.859492187699511,0.346357894793841,0.0359770259964076,1.08709930519293,0.349070622668971,50.6256232745735
"22",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.83658452780902,0.876713484060019,0.224925905689452,9.14907229833934,-5.69897684460438,1.35154105778381,3.09600271426345,-5.40813647096287,0.168541280974313,0.752345261951732,0.164491441016377,0.304115574402372,1.06741957456532,0.856910282279707,1.12682569519697,0.346357894793841,0.0359770259964076,1.08709930519293,0.349070622668971,49.7262777391378
"23",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.83658452780902,0.876713484060019,0.224925905689452,10.1019706898741,-5.07239889211364,2.3696387650074,3.32952843326977,-1.44143631685318,0.168541280974313,0.752345261951732,0.164491441016377,0.542100316262849,1.06741957456532,0.856910282279707,0.500097917564784,0.346357894793841,0.0359770259964076,0.324879097118313,0.349070622668971,49.0171859889481
"24",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.83658452780902,0.876713484060019,0.224925905689452,8.73043062595937,-5.88374210554595,1.72467729927311,3.16655066151838,-3.22011422655608,0.168541280974313,0.752345261951732,0.164491441016377,0.193708940847548,0.800559328119487,0.889419575491365,0.200844858097318,0.402661238726968,0.0359770259964076,0.324879097118313,0.172788843874359,50.1017357562328
"25",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.666967652267789,0.876713484060019,0.224925905689452,13.1380406518429,-6.87165455138747,6.1781126510262,3.11396304825715,-1.20188671459429,0.168541280974313,0.718220218921193,0.164491441016377,1.10366078626146,0.800559328119487,0.669259377662939,0.200844858097318,0.402661238726968,0.0359770259964076,0.324879097118313,0.172788843874359,48.2998633360572
"26",0.728682962715691,0.996285689994693,0.397770982617812,0.557936631041843,0.540347367188995,0.689102443802718,0.876713484060019,0.224925905689452,9.15320550184605,-3.19060978459279,3.27210227935385,3.23332493955203,-1.67881203791016,0.168541280974313,0.718220218921193,0.164491441016377,1.10366078626146,1.1816739142824,0.947790817138352,0.200844858097318,0.295669953408977,0.0359770259964076,0.324879097118313,0.415816636006917,48.1876477786604
"27",0.728682962715691,0.996285689994693,0.746075082640752,0.557936631041843,0.540347367188995,0.259571233663704,0.876713484060019,0.224925905689452,10.5537555251557,-5.37620900152857,1.97913633706452,3.27029817217592,-1.55769406330776,0.168541280974313,0.386036774558395,0.164491441016377,0.410597115053168,0.65950767868205,0.76005628042604,0.200844858097318,0.295669953408977,0.0359770259964076,0.324879097118313,1.02421827562504,48.0448676101291
"28",0.728682962715691,0.996285689994693,0.746075082640752,0.557936631041843,0.540347367188995,0.80813411378731,0.876713484060019,0.224925905689452,11.1682715097584,-3.30624865791095,2.27606584285881,3.26114650964,-2.24048496551559,0.852257270782427,0.159958703065918,0.164491441016377,0.410597115053168,0.65950767868205,0.76005628042604,1.10379708756428,0.404386569409472,0.0359770259964076,0.324879097118313,1.02421827562504,47.2231116278618
"29",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.610784853912751,0.876713484060019,0.224925905689452,11.8062151900398,-5.24521209460019,2.39440820320597,3.17125923096047,-4.80416569248957,0.852257270782427,0.159958703065918,0.164491441016377,1.4307926191068,0.854425462593721,1.95494949392818,0.686862968527822,0.404386569409472,0.0359770259964076,0.324879097118313,1.02421827562504,44.9913155335416
"30",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.624588578734258,0.876713484060019,0.224925905689452,10.3593389720206,-5.97712317420986,1.16236207698792,3.01050495617053,-2.12399935441436,0.716030413659149,0.159958703065918,0.164491441016377,1.81345185819917,0.854425462593721,1.04914111826413,0.686862968527822,0.893153888966468,0.120425026261109,0.324879097118313,1.02421827562504,46.0787941781011
"31",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.72497233269843,0.876713484060019,0.224925905689452,12.8661425549968,-6.28455470201049,2.00043012645272,3.13608942117716,-2.93304680670655,0.716030413659149,0.159958703065918,0.164491441016377,1.81345185819917,0.451077352182155,1.04914111826413,0.686862968527822,0.893153888966468,0.120425026261109,0.324879097118313,1.47570272055197,45.5175672682996
"32",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.72497233269843,0.876713484060019,0.224925905689452,12.5744157058036,-5.50306737166075,1.54954345432961,3.24467088334084,-0.712469310385862,0.716030413659149,0.159958703065918,0.164491441016377,2.54798372049964,0.451077352182155,1.1867538098906,0.412546935014022,1.0444445944296,0.120425026261109,0.324879097118313,1.28773517157428,45.5175672682996
"33",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.541117429596232,0.876713484060019,0.224925905689452,10.8336716828348,-3.96379059378208,2.2145324730853,3.21608789234441,-1.41492965102516,0.716030413659149,0.122220519955103,0.164491441016377,2.02210730496226,0.451077352182155,1.7815413591179,0.412546935014022,2.00453230981361,0.120425026261109,0.50576024796937,1.28773517157428,45.0058633211791
"34",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.541117429596232,0.876713484060019,0.224925905689452,12.3567862935967,-6.59020657091168,2.55666263012351,3.09726533795696,-1.94263445896304,0.290098927042504,0.122220519955103,0.164491441016377,1.72439817302915,1.59244342747731,2.60743262027742,0.616295240501598,0.428794925772036,0.120425026261109,0.392780094443077,0.698857863363744,43.907111634256
"35",0.728682962715691,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.541117429596232,0.876713484060019,0.224925905689452,14.6535554344885,-5.43123221673045,1.47968929570219,3.38966413974291,-1.62094369743732,0.290098927042504,0.113669278025397,0.164491441016377,1.39933612481102,2.1761748650733,1.48023504631716,1.88637904860979,0.428794925772036,0.120425026261109,0.392780094443077,1.21485056342414,43.9126653952704
"36",0.994837055155829,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.541117429596232,0.876713484060019,0.224925905689452,11.7396975471433,-5.44106112068568,2.3333082630065,3.05004410095048,-1.39117668073521,0.290098927042504,0.113669278025397,0.164491441016377,1.39933612481102,1.46998839802238,0.444211163413118,1.89897272259297,1.17645831747507,0.120425026261109,0.564980306678036,0.802637926575568,43.9055475989374
"37",0.994837055155829,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.689872346189033,0.876713484060019,0.224925905689452,11.4653492041773,-5.53288119365346,0.400532522377864,3.09704522883709,-1.64983426553138,0.290098927042504,0.10804579234987,0.164491441016377,1.24309959179857,1.18039855784933,0.444211163413118,0.484094451839724,1.17645831747507,0.120425026261109,0.564980306678036,0.802637926575568,42.1726175429422
"38",0.994837055155829,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.681211544760077,0.876713484060019,0.224925905689452,13.376754799012,-5.26888340943525,1.85365512630285,3.07462646402888,-1.50276949556641,0.290098927042504,0.10804579234987,0.164491441016377,0.423392488339453,1.30627305715287,2.68245443332606,0.581423350502978,1.17645831747507,0.120425026261109,0.564980306678036,0.802637926575568,44.4636040608137
"39",0.994837055155829,0.996285689994693,0.472870273806397,0.557936631041843,0.697257299109043,0.681211544760077,0.876713484060019,0.224925905689452,11.9373013910995,-4.40572070713301,2.21621706501076,3.11556545921545,-2.20970796038396,0.290098927042504,0.137231275757504,0.164491441016377,0.0300370658442768,0.555141671195408,2.47073100395135,0.845260499036437,1.17645831747507,0.120425026261109,0.719316023447126,0.802637926575568,44.4636040608137
"40",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.681211544760077,0.876713484060019,0.224925905689452,14.0764847157901,-4.94956214092121,1.768465908233,3.27365345113493,-2.31116585896898,0.290098927042504,0.137231275757504,0.164491441016377,2.27107588396236,0.555141671195408,2.75553272062493,0.749615325349132,1.17645831747507,0.120425026261109,0.719316023447126,0.802637926575568,43.4189787378641
"41",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.681211544760077,0.876713484060019,0.224925905689452,15.0641589376315,-7.730110614821,1.15376177756241,3.31529035900259,-0.754152847530301,0.263243565997005,0.137231275757504,0.164491441016377,1.49512043267689,0.555141671195408,4.68809204512051,0.749615325349132,1.17645831747507,0.138718954279131,0.719316023447126,1.38776105956903,43.4189787378641
"42",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.681211544760077,0.876713484060019,0.224925905689452,16.6191789879884,-5.67914529230487,2.4918537858264,3.17948548304896,-1.26608520314338,0.263243565997005,0.137231275757504,0.164491441016377,1.30797995381599,0.902524549388235,5.61790135987043,0.749615325349132,1.17645831747507,0.138718954279131,1.33409171276721,1.38776105956903,43.2413570958483
"43",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.635527010385168,0.876713484060019,0.224925905689452,15.1067098329602,-4.51109570335831,1.32558758909859,3.09955580134238,-1.20935785908339,0.263243565997005,0.137231275757504,0.164491441016377,1.00425242782968,0.902524549388235,5.35411654092269,2.09090010762711,1.17645831747507,0.138718954279131,0.257137065643749,1.88891867128055,43.5822376359121
"44",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.635527010385168,0.876713484060019,0.224925905689452,18.2108067731466,-2.69706094835321,2.14107512269444,3.18544322686173,-1.54706607357178,0.892171062964972,0.137231275757504,0.164491441016377,0.944797187452814,0.902524549388235,6.525935481404,1.49767430339812,0.972683453297516,0.138718954279131,0.257137065643749,1.88891867128055,43.6005974183909
"45",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.635527010385168,0.876713484060019,0.224925905689452,17.6262074893041,-6.93628368599286,1.70487198230685,3.09221050397093,-0.411534685664372,0.892171062964972,0.137231275757504,0.164491441016377,0.944797187452814,1.49753977988351,6.525935481404,2.17268288534577,0.667152388266238,0.138718954279131,0.257137065643749,2.33981557619451,42.2391876894842
"46",0.994837055155829,0.996285689994693,0.599220449158327,0.557936631041843,0.697257299109043,0.635527010385168,0.876713484060019,0.224925905689452,18.0205161470308,-7.60828552530331,2.53053864103187,3.09451684988553,-0.738271900582184,0.866653666512768,0.137231275757504,0.164491441016377,0.944797187452814,1.49753977988351,6.35682687236185,1.78253473533307,0.667152388266238,0.138718954279131,0.257137065643749,2.44199621765258,42.8552284342111
"47",0.994837055155829,0.996285689994693,0.599220449158327,0.65481034376428,0.697257299109043,0.635527010385168,0.876713484060019,0.224925905689452,19.3515127180746,-5.65688851320454,1.88629852691042,3.02267279680102,-0.908404748308648,0.971082057335395,0.137231275757504,0.164491441016377,0.75503606272117,1.49753977988351,6.62882576825699,1.64645559511752,1.33778383927278,0.138718954279131,0.346212568406665,2.68997799054672,41.635821589352
"48",0.994837055155829,0.996285689994693,0.599220449158327,0.65481034376428,0.697257299109043,0.715593192879562,0.876713484060019,0.224925905689452,20.3339339064618,-4.95561627347379,1.3307995680216,3.19776941806289,-1.40638193391899,1.33651066220961,0.137231275757504,0.164491441016377,1.58222332757344,1.1458704712713,6.65338382205475,1.44461756945276,1.33778383927278,0.138718954279131,0.346212568406665,2.68997799054672,41.3988995448795
"49",0.994837055155829,0.996285689994693,0.61827030667449,0.65481034376428,0.697257299109043,0.715593192879562,0.876713484060019,0.224925905689452,20.2716495328849,-3.27022388541222,1.89112177636797,2.95442624973783,-1.64740827737098,1.33651066220961,0.0419206852653775,0.164491441016377,1.54438083661913,1.09694240815285,4.32167574428224,1.0135199478455,0.899319590619076,0.138718954279131,0.346212568406665,3.45107188639662,41.3721299353945
"50",0.994837055155829,0.996285689994693,0.61827030667449,0.65481034376428,0.697257299109043,0.715593192879562,0.876713484060019,0.224925905689452,19.4985558378406,-7.37417417815883,1.73051074160716,3.08448009774377,-1.43630198375572,1.33651066220961,0.0419206852653775,0.164491441016377,1.2247064484178,0.829383523619475,4.33851355854601,0.491236519514007,0.794946939332649,0.138718954279131,0.346212568406665,3.36692571450786,39.9600880624576
"51",0.994837055155829,0.996285689994693,0.61827030667449,0.65481034376428,0.697257299109043,0.715593192879562,0.876713484060019,0.224925905689452,21.7172900535882,-5.17622755975059,1.4316807307321,3.01605445563127,-0.929132424529074,1.20704667166971,0.0712929547292874,0.164491441016377,1.27993857882848,0.829383523619475,4.77986664262686,0.887166099842114,1.04478760807363,0.138718954279131,0.346212568406665,3.36692571450786,39.3523675442454
"52",0.994837055155829,0.996285689994693,0.581043379804063,0.458920444563341,0.697257299109043,0.715593192879562,0.876713484060019,0.224925905689452,20.8588307734506,-5.31372390756032,1.82575847306131,3.16353262845771,-1.42893515423818,1.20704667166971,0.0712929547292874,0.164491441016377,0.754947993684036,0.286081269750998,4.30989381040384,0.887166099842114,1.99390964764708,0.138718954279131,0.346212568406665,2.54011066725474,39.6724253177993
"53",0.994837055155829,0.996285689994693,0.581043379804063,0.458920444563341,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,20.1433952334139,-4.96608334703616,1.39846902197508,3.2524495413339,-1.39720594665091,1.20704667166971,0.0712929547292874,0.164491441016377,0.854228463896034,0.621772579651353,4.57133154365048,0.264846868949981,1.99390964764708,0.138718954279131,0.346212568406665,3.46970028217229,40.6331208975459
"54",0.994837055155829,0.996285689994693,0.581043379804063,0.458920444563341,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,21.7816936128803,-4.44107170785799,2.41066471112662,2.90079530092785,-1.25483737778069,1.20704667166971,0.0712929547292874,0.164491441016377,0.854228463896034,0.621772579651353,4.34796035114413,0.264846868949981,2.26429446249314,0.138718954279131,0.346212568406665,1.8563708461176,38.5668391548026
"55",0.994837055155829,0.996285689994693,0.581043379804063,0.458920444563341,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,21.1170247569609,-6.04819039339647,2.44537515032591,3.03322581714583,-1.44472243041382,1.20704667166971,0.0712929547292874,0.164491441016377,0.854228463896034,0.621772579651353,2.559426496826,0.264846868949981,2.09313605071048,0.138718954279131,0.200144082441757,1.8563708461176,38.0997735197208
"56",0.994837055155829,0.996285689994693,0.581043379804063,0.358345549547191,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,22.0639651772144,-5.24644510812569,1.43556658150966,3.09667550305867,-2.15181377587532,0.393044931283946,0.0712929547292874,0.164491441016377,0.572386113382708,0.621772579651353,2.39659281215085,1.01141000886999,2.89208490555353,0.138718954279131,0.174818177479411,2.09543720737767,38.2900177094907
"57",0.994837055155829,0.996285689994693,0.780942706545313,0.30043164026225,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,21.3506112950959,-4.76860051248311,1.85331772068121,3.12229984051252,-1.40505116550243,0.52343547669165,0.0712929547292874,0.164491441016377,0.355975102092305,0.621772579651353,3.36548472339737,1.01141000886999,2.36272085103007,0.138718954279131,0.174818177479411,2.09543720737767,38.2900177094907
"58",0.994837055155829,0.996285689994693,0.780942706545313,0.437468498442902,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,22.150732947791,-6.87629574726742,1.18434576480158,2.9190718222648,-1.68436660746022,0.52343547669165,0.0712929547292874,0.164491441016377,0.355975102092305,0.421265231949563,2.72229535712844,1.01141000886999,2.26382675392753,0.138718954279131,0.174818177479411,0.627606675218493,38.758116450963
"59",0.994837055155829,0.996285689994693,0.57969931812406,0.437468498442902,0.697257299109043,0.728827212412356,0.876713484060019,0.224925905689452,21.86389668558,-5.62846807001936,1.33102079592679,3.180995332993,-0.905200399567292,0.189581418611778,0.0712929547292874,0.164491441016377,0.128772998190925,1.04139927804601,2.63329390125033,0.476076961713975,3.52928795711985,0.138718954279131,0.174818177479411,1.95310799308624,38.758116450963
"60",0.994837055155829,0.996285689994693,0.57969931812406,0.601822630167629,0.734861538761837,0.728827212412356,0.876713484060019,0.224925905689452,23.8078803858116,-5.26573770128317,2.4418088999079,3.10441722086126,-1.32162798001782,0.189581418611778,0.0712929547292874,0.164491441016377,0.388874987662714,0.731784216894522,1.33585664121254,1.57001787390471,3.52928795711985,0.138718954279131,1.80811072532047,0.975079715174357,38.3815264733371
"61",0.994837055155829,0.996285689994693,0.57969931812406,0.601822630167629,0.734861538761837,0.728827212412356,0.876713484060019,0.224925905689452,23.1045114995901,-6.08629916298417,1.36811001190403,2.90844438510907,-0.977667259390894,0.189581418611778,0.0712929547292874,0.164491441016377,0.75873189818778,0.506402878851118,1.33585664121254,0.950349426744566,3.67362378552403,0.138718954279131,1.21534618797302,2.36050334950851,37.9991272338415
"62",0.994837055155829,0.996285689994693,0.57969931812406,0.651348401940942,0.734861538761837,0.46059592548721,0.876713484060019,0.224925905689452,24.8493366222357,-4.72594936105092,2.01694518837816,2.78614836050591,-1.57882851534937,0.189581418611778,0.0712929547292874,0.164491441016377,0.75873189818778,1.554128137486,2.71166940178273,1.31309399898137,2.03809374547763,0.138718954279131,0.568994928445876,2.11206434974155,37.6726218028627
"63",0.994837055155829,0.996285689994693,0.546179204906969,0.651348401940942,0.734861538761837,0.631865152004133,0.876713484060019,0.224925905689452,23.5503403790794,-5.22063217330097,1.8387168529336,3.00913218674553,-1.55191620216047,0.189581418611778,0.0712929547292874,0.164491441016377,0.646052297043292,1.554128137486,2.23952012051554,0.959069146094693,2.03809374547763,0.138718954279131,0.568994928445876,1.46567769740993,36.3755848793261
"64",0.994837055155829,0.996285689994693,0.546179204906969,0.651348401940942,0.734861538761837,0.631865152004133,0.876713484060019,0.224925905689452,24.5806099372009,-5.18601054641623,2.05466450423839,2.85087796693429,-1.54809480868858,0.189581418611778,0.0712929547292874,0.164491441016377,0.646052297043292,1.52952390984123,3.49692779321855,0.958902682016513,2.34971838925772,0.138718954279131,0.937676584773894,1.38642192944163,36.2650839788401
"65",0.994837055155829,0.996285689994693,0.546179204906969,0.651348401940942,0.734861538761837,0.631865152004133,0.876713484060019,0.224925905689452,24.0075128081323,-5.64092840631117,0.603562338365942,2.87616466450274,-0.88882693150819,0.189581418611778,0.0712929547292874,0.164491441016377,0.646052297043292,0.595401641635623,4.11767008859119,0.958902682016513,3.40948295141615,0.138718954279131,0.937676584773894,1.6880593121493,36.2650839788401
"66",0.994837055155829,0.996285689994693,0.649124877955118,0.58615474623708,0.734861538761837,0.631865152004133,0.876713484060019,0.224925905689452,24.0622725710309,-4.88586280693886,1.06643712214234,3.12652477627425,-1.65716498862652,0.189581418611778,0.0712929547292874,0.164491441016377,1.27577998531097,0.595401641635623,5.01716739499543,1.96345058405386,2.65717991945392,0.138718954279131,0.937676584773894,3.27293367151386,35.3833401384246
